label,frame,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0,0,0.4731974601745605,0.3697307705879211,-0.203569695353508,0.4795591831207275,0.3616259694099426,-0.1834315955638885,0.4835473001003265,0.361965000629425,-0.1834685355424881,0.4864040017127991,0.3623017370700836,-0.1835446953773498,0.4671359956264496,0.3616631925106048,-0.1843781918287277,0.4630859792232513,0.3620290756225586,-0.1844347417354583,0.4603467881679535,0.362594723701477,-0.1844716221094131,0.4919198453426361,0.3692758679389953,-0.0818677172064781,0.4560926556587219,0.3714029788970947,-0.0871443822979927,0.4816873967647552,0.3827570974826813,-0.1668885201215744,0.4660069048404693,0.3826474845409393,-0.1685592383146286,0.5230264067649841,0.4407152235507965,-0.0333717688918113,0.4301408231258392,0.441409021615982,-0.0406317301094532,0.5372711420059204,0.516731321811676,-0.029352257028222,0.4126267433166504,0.5170798897743225,-0.0343713387846946,0.5579733848571777,0.5834091901779175,-0.1000617370009422,0.3952930271625519,0.5879179239273071,-0.1032632365822792,0.5662094354629517,0.6030123829841614,-0.121798887848854,0.3875485360622406,0.6079046130180359,-0.1246544271707534,0.5617889165878296,0.6039804816246033,-0.1479750722646713,0.389318972826004,0.60921710729599,-0.1578716188669204,0.5576397180557251,0.5968166589736938,-0.1127263084053993,0.393537700176239,0.6027164459228516,-0.1185652464628219,0.5046401619911194,0.5613837242126465,0.000640632410068,0.4467363953590393,0.5624890327453613,-0.0006163163925521,0.531192421913147,0.6028037071228027,-0.3441735506057739,0.4312334954738617,0.5986964702606201,-0.3470431864261627,0.51532381772995,0.7165882587432861,-0.2333067953586578,0.4462852478027344,0.7223225831985474,-0.2378959357738495,0.5022669434547424,0.7339121103286743,-0.2274951040744781,0.4591622948646545,0.7388770580291748,-0.2313017845153808,0.5286436080932617,0.7600709199905396,-0.3664089441299438,0.4280388355255127,0.7633446455001831,-0.3725727200508117
0,1,0.4736591875553131,0.3697715401649475,-0.204748585820198,0.4802117943763733,0.3616967797279358,-0.1849542260169983,0.4841805398464203,0.3619645237922668,-0.1849854290485382,0.4871180653572082,0.3622602224349975,-0.1850549429655075,0.4676721692085266,0.3618580400943756,-0.1857617199420929,0.4636382162570953,0.3622747659683227,-0.1858170330524444,0.4608880579471588,0.3628738820552826,-0.1858512610197067,0.4925764501094818,0.3692845702171325,-0.0836813226342201,0.4567144811153412,0.37171471118927,-0.0883354768157005,0.4823042750358581,0.3828571736812591,-0.1680370569229126,0.4666120409965515,0.3828218877315521,-0.1695407032966613,0.5238403081893921,0.4409094750881195,-0.0339964553713798,0.4308369755744934,0.4412270188331604,-0.0427599363029003,0.5373063087463379,0.5182264447212219,-0.0284807328134775,0.4132766127586365,0.5159968137741089,-0.0374562703073024,0.5582965016365051,0.5830650329589844,-0.099174328148365,0.3963216245174408,0.5865063667297363,-0.1062842831015586,0.5671546459197998,0.6033214926719666,-0.1211103647947311,0.3883703052997589,0.6064736843109131,-0.1276474893093109,0.562526524066925,0.6036216616630554,-0.1474354714155197,0.3898418247699737,0.6076478362083435,-0.161029502749443,0.55817049741745,0.5966584086418152,-0.1118933111429214,0.3942104578018188,0.6011945605278015,-0.1216067895293235,0.5055736899375916,0.5615567564964294,0.0021307878196239,0.4469512104988098,0.5625429153442383,-0.0020920715760439,0.5324437618255615,0.6034518480300903,-0.3399812579154968,0.4311667382717132,0.5987401604652405,-0.3461818397045135,0.5153318047523499,0.7168876528739929,-0.2196379154920578,0.4459571242332458,0.7228195667266846,-0.2284857779741287,0.5025330781936646,0.7326563596725464,-0.2127309292554855,0.4580148756504059,0.7384418845176697,-0.2208151072263717,0.5282794237136841,0.7599468231201172,-0.3498226702213287,0.4281575083732605,0.7632144689559937,-0.3609066605567932
0,2,0.4730236530303955,0.3694557845592499,-0.1984245032072067,0.4800044000148773,0.360914409160614,-0.1789931058883667,0.4840570092201233,0.3611634969711303,-0.1790329217910766,0.4868713319301605,0.3615195155143738,-0.179103747010231,0.4672139286994934,0.3611045479774475,-0.1794826239347458,0.4631122946739197,0.3615297079086303,-0.1795360445976257,0.4605008959770202,0.3621317744255066,-0.1795701682567596,0.4919304251670837,0.3685098886489868,-0.0789441019296646,0.4564849436283111,0.3704853057861328,-0.0821233391761779,0.4816671311855316,0.3821974992752075,-0.1620909571647644,0.4657158255577087,0.3821073472499847,-0.1631478071212768,0.5234570503234863,0.4401909708976745,-0.0306054148823022,0.4305710196495056,0.4408171772956848,-0.0367452390491962,0.5368528962135315,0.518558919429779,-0.0292239524424076,0.4131267666816711,0.5160278081893921,-0.030386010184884,0.5583281517028809,0.5836050510406494,-0.1042108908295631,0.3956119418144226,0.5865697264671326,-0.1010020151734352,0.5662966966629028,0.6038908362388611,-0.1272980719804763,0.3879188001155853,0.6064513921737671,-0.1227805763483047,0.5617855191230774,0.6043307781219482,-0.1537467688322067,0.3898001611232757,0.6076751351356506,-0.1568141728639602,0.5578956604003906,0.597297728061676,-0.1171978563070297,0.3938990235328674,0.6011382937431335,-0.1166517734527587,0.5049620270729065,0.5616148114204407,0.0017943975981324,0.4464487135410309,0.5630100965499878,-0.001731987693347,0.5323853492736816,0.6029178500175476,-0.3394957780838012,0.4306685328483581,0.5997170209884644,-0.3451106250286102,0.5155958533287048,0.7170436382293701,-0.231372982263565,0.4455428719520569,0.7228416204452515,-0.2368203699588775,0.5019537806510925,0.7349528670310974,-0.2254035919904709,0.4587300717830658,0.7390333414077759,-0.2299081087112426,0.5295960903167725,0.7602151036262512,-0.3615200817584991,0.4306344985961914,0.7631947994232178,-0.3688659965991974
0,3,0.4720962643623352,0.3696326613426208,-0.2067154943943023,0.47906094789505,0.361228883266449,-0.1870390921831131,0.4832549691200256,0.3615930676460266,-0.1870805472135543,0.4861200749874115,0.3620787858963012,-0.1871514171361923,0.4662037789821625,0.3613189458847046,-0.1870288997888565,0.462168276309967,0.3617553412914276,-0.1870810091495514,0.4596517086029053,0.3623648583889007,-0.1871206015348434,0.4920600056648254,0.3693930804729461,-0.0854196175932884,0.4559380412101745,0.3709761202335357,-0.0865043401718139,0.4808237552642822,0.3822124004364013,-0.1699076890945434,0.4648057520389557,0.3820732831954956,-0.1703634858131408,0.5236058235168457,0.4406884312629699,-0.0373192653059959,0.4308730661869049,0.4414973855018616,-0.0385484620928764,0.5373766422271729,0.5190303325653076,-0.0391958095133304,0.4138673841953277,0.5163408517837524,-0.0320425368845462,0.5584743022918701,0.5830475091934204,-0.1181390732526779,0.3966658413410187,0.5875478386878967,-0.1053532212972641,0.5673542618751526,0.6041362285614014,-0.1425731033086776,0.3884735703468323,0.6081360578536987,-0.1274502277374267,0.5627060532569885,0.6050353646278381,-0.1693212687969207,0.3905158042907715,0.609143078327179,-0.162337839603424,0.5584993958473206,0.5979146361351013,-0.1311709582805633,0.3946056962013244,0.6022387742996216,-0.1213639751076698,0.5061934590339661,0.5626430511474609,0.0017862187232822,0.4468893110752105,0.5638458132743835,-0.0017277697334066,0.5322529673576355,0.6031242609024048,-0.3485227823257446,0.4309535920619964,0.5989754796028137,-0.3521946966648102,0.5151849985122681,0.717469334602356,-0.2261509895324707,0.4465983510017395,0.723538875579834,-0.2329336404800415,0.5034122467041016,0.7344229817390442,-0.2187974750995636,0.4591021537780761,0.739678144454956,-0.2251093685626983,0.5278424024581909,0.7591300010681152,-0.3558814227581024,0.4312779009342193,0.764499306678772,-0.3658568859100342
0,4,0.4737021327018738,0.3694938421249389,-0.2077515423297882,0.4801343083381653,0.360787034034729,-0.1875071674585342,0.4839016795158386,0.3610597252845764,-0.1875441372394561,0.4867264628410339,0.3614160418510437,-0.1876155287027359,0.467557817697525,0.3611042499542236,-0.1882783770561218,0.4633285999298095,0.3616098165512085,-0.1883357018232345,0.4603559374809265,0.3623198866844177,-0.1883728206157684,0.4925114512443542,0.3687703609466553,-0.0852274373173713,0.4565500319004059,0.3711841404438019,-0.0898689776659011,0.4817929863929748,0.381956934928894,-0.1708408743143081,0.4663354456424713,0.3822652697563171,-0.172328695654869,0.5240234732627869,0.439565360546112,-0.0391120836138725,0.4305525422096252,0.4417738020420074,-0.0424714237451553,0.5371778607368469,0.5181629657745361,-0.0386856161057949,0.4131491780281067,0.5174373388290405,-0.0360190048813819,0.5579949021339417,0.5821489095687866,-0.1127824634313583,0.3959382176399231,0.5893470048904419,-0.1049153581261634,0.5661287307739258,0.6029471755027771,-0.1359139680862426,0.3876770734786987,0.6102033257484436,-0.1265204548835754,0.5621907114982605,0.6037614941596985,-0.1623825430870056,0.3900773525238037,0.6109996438026428,-0.1603439003229141,0.5584785342216492,0.5969308018684387,-0.1256205141544342,0.393916368484497,0.6044005751609802,-0.1205567345023155,0.5064429640769958,0.5622275471687317,0.0004349197843112,0.4480508267879486,0.5634368658065796,-0.0003869924694299,0.5311069488525391,0.6001554727554321,-0.3537158370018005,0.4325657486915588,0.5975304841995239,-0.3535771369934082,0.5163057446479797,0.7138370275497437,-0.2276748418807983,0.4465669989585876,0.7213680744171143,-0.2331814467906952,0.5044726133346558,0.7300435304641724,-0.2200967967510223,0.457940399646759,0.7381733059883118,-0.2253775149583816,0.5279176831245422,0.7574662566184998,-0.3581453263759613,0.4306128621101379,0.7640386819839478,-0.3669667840003967
0,5,0.4739428162574768,0.3697139322757721,-0.2081158608198166,0.4803195893764496,0.3611938655376434,-0.1878533959388733,0.4840086996555328,0.3614055216312408,-0.1878909170627594,0.4870635867118835,0.3616841435432434,-0.1879646778106689,0.4677237868309021,0.3616659641265869,-0.1886207908391952,0.4635654389858246,0.3622455894947052,-0.1886788010597229,0.4604745507240295,0.3630190193653106,-0.1887222379446029,0.4926536679267883,0.36868616938591,-0.0854626893997192,0.4568835198879242,0.3717793822288513,-0.0897566676139831,0.4823234677314758,0.3819377422332763,-0.1711351573467254,0.4669516086578369,0.3824090659618377,-0.1725311428308487,0.5242865085601807,0.4397293031215668,-0.0372220203280448,0.4311183393001556,0.4414989352226257,-0.0418656691908836,0.5377179980278015,0.5173735022544861,-0.0326120592653751,0.4134666323661804,0.5159386992454529,-0.0341706722974777,0.5577719211578369,0.5829822421073914,-0.1029256805777549,0.3967761099338531,0.5882959365844727,-0.1023134365677833,0.5655824542045593,0.6031685471534729,-0.1246237531304359,0.3883116841316223,0.6088014841079712,-0.1236071437597274,0.561815619468689,0.6043109893798828,-0.1513081640005111,0.3901758790016174,0.6100801825523376,-0.1574222296476364,0.5581551790237427,0.5975115895271301,-0.1156801208853721,0.3943803906440735,0.6033239364624023,-0.1179054826498031,0.5069838762283325,0.5624249577522278,0.0002596610574983,0.4483621716499328,0.5630747079849243,-0.000215310457861,0.5333074331283569,0.6022298336029053,-0.3425154089927673,0.4319654107093811,0.5965084433555603,-0.3448227345943451,0.5173766613006592,0.7134552001953125,-0.2245680093765258,0.4471251368522644,0.7201113104820251,-0.2290281355381012,0.5042280554771423,0.7300320267677307,-0.2181695997714996,0.4588549733161926,0.73663330078125,-0.2219138592481613,0.5290310978889465,0.755761981010437,-0.3560389578342438,0.4298924803733825,0.7611024379730225,-0.3618367314338684
0,6,0.4734278619289398,0.3693608045578003,-0.2109771221876144,0.480046272277832,0.3605270385742187,-0.1905335783958435,0.4836858212947845,0.3608227074146271,-0.1905736476182937,0.4867680072784424,0.3611835241317749,-0.1906439363956451,0.4673371911048889,0.3608168065547943,-0.1914174258708953,0.4631372094154358,0.3613191545009613,-0.1914718151092529,0.4600266814231872,0.3620034456253052,-0.1915124952793121,0.4926132261753082,0.3687105178833008,-0.0871605947613716,0.4563551545143127,0.3708988428115845,-0.0925793796777725,0.4817736148834228,0.3820000290870666,-0.1737334579229354,0.4660990834236145,0.3819434940814972,-0.1754342466592788,0.5238251686096191,0.4398394227027893,-0.0378861688077449,0.431138128042221,0.4415222108364105,-0.0470467545092105,0.5378710031509399,0.5174691677093506,-0.0333033725619316,0.4143266081809997,0.5170078873634338,-0.0430827066302299,0.5570912957191467,0.583167552947998,-0.106835700571537,0.3964608013629913,0.5882473587989807,-0.1140998378396034,0.5655657649040222,0.6041079163551331,-0.1299339681863784,0.3886655271053314,0.60870760679245,-0.1361696720123291,0.5617728233337402,0.605047881603241,-0.155903548002243,0.3909347355365753,0.6095735430717468,-0.170355424284935,0.5577504634857178,0.5980281233787537,-0.1194895729422569,0.3952113389968872,0.6025595664978027,-0.1298556327819824,0.5064120888710022,0.5626107454299927,0.0029990058392286,0.4475911259651184,0.563207745552063,-0.0029725015629082,0.5316839218139648,0.6022692322731018,-0.3510032892227173,0.4324135184288025,0.59694504737854,-0.351894348859787,0.5166769027709961,0.7172830700874329,-0.2213688343763351,0.4467851519584656,0.7200577259063721,-0.2249774634838104,0.5038117170333862,0.7343931198120117,-0.2134471833705902,0.4591664373874664,0.7364861965179443,-0.2164298295974731,0.531832218170166,0.7572020292282104,-0.3499247431755066,0.4317544102668762,0.7627899646759033,-0.3561931550502777
0,7,0.4734496176242828,0.3683505952358246,-0.1942787766456604,0.4802375435829162,0.3597635626792907,-0.1739746034145355,0.4840365350246429,0.3601411879062652,-0.1740076392889022,0.4868032336235046,0.3605809509754181,-0.1740749776363372,0.4675994515419006,0.3599432110786438,-0.17496158182621,0.4634525179862976,0.3604433536529541,-0.1750147491693496,0.4605492055416107,0.3611146211624145,-0.1750462055206298,0.4925834536552429,0.3679063320159912,-0.0746767446398735,0.4569440484046936,0.3697253465652466,-0.0802810415625572,0.4815773069858551,0.3811160624027252,-0.1587603837251663,0.4660312533378601,0.3811958432197571,-0.1604944169521331,0.5239807963371277,0.4392860531806946,-0.0334010198712348,0.4314813017845154,0.4411890506744385,-0.0376436486840248,0.5383473038673401,0.5172317028045654,-0.0332736112177372,0.414627730846405,0.51689612865448,-0.0320766642689704,0.5591955184936523,0.5821144580841064,-0.1059677749872207,0.3965921998023987,0.5876704454421997,-0.0991175398230552,0.5682312250137329,0.6027339100837708,-0.1288969069719314,0.3886058330535888,0.6082305312156677,-0.1203465834259986,0.5637857913970947,0.6034950613975525,-0.154487743973732,0.390773594379425,0.6090688705444336,-0.1532954573631286,0.5598867535591125,0.5967141389846802,-0.1185444965958595,0.3949970602989197,0.6024085283279419,-0.114468015730381,0.5070467591285706,0.5620082020759583,0.0004536049091257,0.4482852816581726,0.5630512237548828,-0.0004373452684376,0.5327540636062622,0.6002526879310608,-0.3397166728973388,0.4321394562721252,0.5972293615341187,-0.3405109643936157,0.5164885520935059,0.7125989198684692,-0.2092446833848953,0.4470216333866119,0.719944417476654,-0.2160803079605102,0.5035439729690552,0.728775143623352,-0.2009314000606537,0.459191620349884,0.7375525832176208,-0.2075387984514236,0.5289256572723389,0.7566969394683838,-0.3339218497276306,0.4307762682437897,0.7626729607582092,-0.343555599451065
0,8,0.4737671017646789,0.3694546222686767,-0.192233070731163,0.4802441000938415,0.3615283668041229,-0.1722139567136764,0.4841772019863128,0.361762136220932,-0.1722448468208313,0.4869733452796936,0.3620306253433227,-0.1723139435052871,0.4677349925041199,0.361578106880188,-0.1735105961561203,0.4636804461479187,0.3618491888046264,-0.1735632717609405,0.4608965516090393,0.3622436821460724,-0.1735876947641372,0.4920686781406402,0.3684650063514709,-0.0719941854476928,0.4567674696445465,0.3699193000793457,-0.0788981094956398,0.482042133808136,0.382144570350647,-0.156076431274414,0.466601699590683,0.3824295997619629,-0.1582017391920089,0.5235713124275208,0.4392978549003601,-0.0249697156250476,0.4302524626255035,0.4410409331321716,-0.0361584201455116,0.538805365562439,0.5146614909172058,-0.0209674071520566,0.413315862417221,0.5156546831130981,-0.0312580615282058,0.5635302662849426,0.5814779996871948,-0.0921966657042503,0.3964331746101379,0.5851287245750427,-0.0981390401721,0.5732786059379578,0.6014849543571472,-0.1137892752885818,0.3872819244861603,0.6050835251808167,-0.1191247925162315,0.5681340098381042,0.602413535118103,-0.1397739201784134,0.3891366124153137,0.606456458568573,-0.1512982547283172,0.5636253356933594,0.595582902431488,-0.1050350219011306,0.3938014805316925,0.5999607443809509,-0.1129466444253921,0.5069918632507324,0.5610224604606628,0.0005377612542361,0.4485637247562408,0.5625367760658264,-0.0005153011879883,0.5330259799957275,0.6006024479866028,-0.3379675447940826,0.4321009516716003,0.5966163277626038,-0.3397845327854156,0.5177529454231262,0.7126814723014832,-0.2261973321437835,0.4467352032661438,0.7199004888534546,-0.2300387322902679,0.5047820806503296,0.7298435568809509,-0.2199453115463256,0.4593085348606109,0.7361127734184265,-0.2230245172977447,0.5300598740577698,0.7571227550506592,-0.3544842898845672,0.4325791001319885,0.7615800499916077,-0.360105037689209
0,9,0.4738876223564148,0.3687681555747986,-0.1777884513139724,0.4802262783050537,0.3607197403907776,-0.1579078435897827,0.4841867387294769,0.360931932926178,-0.1579555869102478,0.4870019853115082,0.3611610531806946,-0.1580294668674469,0.4675111770629883,0.3609342575073242,-0.1584264785051345,0.4634304940700531,0.3613211512565613,-0.1584671437740326,0.4607444405555725,0.3618306517601013,-0.1584760546684265,0.4924888014793396,0.3677080869674682,-0.0597464218735694,0.4569815993309021,0.3700352311134338,-0.0630617812275886,0.4820984899997711,0.380798190832138,-0.1426975578069687,0.4666041731834411,0.3817001581192016,-0.1437132507562637,0.5231446623802185,0.4399876594543457,-0.0202215500175952,0.4308211803436279,0.4408284723758697,-0.0218189023435115,0.541050374507904,0.514697790145874,-0.032749205827713,0.4126396775245666,0.5141377449035645,-0.0264067612588405,0.5698942542076111,0.5760456323623657,-0.1177644878625869,0.3908931016921997,0.577913761138916,-0.1097350865602493,0.5785865187644958,0.5963456034660339,-0.1433182954788208,0.3806200921535492,0.5972639322280884,-0.1328596770763397,0.573683500289917,0.5954884886741638,-0.1693239212036132,0.3831145465373993,0.5976914167404175,-0.1653935313224792,0.5695502161979675,0.5889060497283936,-0.1310318559408188,0.3877980709075928,0.59211665391922,-0.1254415810108184,0.5057676434516907,0.5617336630821228,0.0012420747661963,0.447030246257782,0.5636687874794006,-0.0011361824581399,0.5326733589172363,0.600543200969696,-0.3313590586185455,0.4309723973274231,0.597588837146759,-0.3326997458934784,0.5159882307052612,0.7139835953712463,-0.2334464341402053,0.4448844790458679,0.720630407333374,-0.2381724864244461,0.5022695064544678,0.731215238571167,-0.2280651628971099,0.4579485058784485,0.7373031377792358,-0.2324827164411544,0.5295639634132385,0.7568314075469971,-0.3579215109348297,0.4300339221954345,0.7623492479324341,-0.365642637014389
